COMMAND     PID       USER   FD   TYPE DEVICE SIZE/OFF NLINK      NODE NAME
vesktop.b 49110 tarilka0gg  123u   REG   0,52    65536     0       154 /dev/shm/.org.chromium.Chromium.r3sdNX (deleted)
vesktop.b 49110 tarilka0gg  124u   REG   0,52    65536     0       155 /dev/shm/.org.chromium.Chromium.jHjz2B (deleted)
vesktop.b 49216 tarilka0gg  mem    REG   0,52   131072     0       938 /dev/shm/.org.chromium.Chromium.57qAJR
vesktop.b 49216 tarilka0gg  mem    REG   0,52   131072     0       698 /dev/shm/.org.chromium.Chromium.iuCFg9
vesktop.b 49216 tarilka0gg  mem    REG   0,52   262144     0         3 /dev/shm/.org.chromium.Chromium.ueD51M
claude-de 49643 tarilka0gg   42u   REG   0,27  6899608     0      3134 /dev/shm/.org.chromium.Chromium.tT3yll (deleted)
claude-de 49643 tarilka0gg   44u   REG    0,1    39808     0     17560 /memfd:wayland-cursor (deleted)
claude-de 49643 tarilka0gg   60u   REG    0,1    25216     0      2270 /memfd:wayland-cursor (deleted)
claude-de 49643 tarilka0gg   69u   REG   0,27        4     0      2966 /dev/shm/.org.chromium.Chromium.gkLdK9 (deleted)
claude-de 49643 tarilka0gg   73r   REG   0,27   262144     0      2967 /dev/shm/.org.chromium.Chromium.bRNC5O (deleted)
claude-de 49643 tarilka0gg   76r   REG   0,27        4     0      2968 /dev/shm/.org.chromium.Chromium.6fiXcv (deleted)
claude-de 49643 tarilka0gg   89r   REG   0,27        8     0      2978 /dev/shm/.org.chromium.Chromium.ybyf1Y (deleted)
claude-de 49643 tarilka0gg  111r   REG   0,27        8     0      3060 /dev/shm/.org.chromium.Chromium.FruQ4H (deleted)
claude-de 49643 tarilka0gg  146u   REG   0,27   131000     0      3351 /dev/shm/.org.chromium.Chromium.ArayXf (deleted)
claude-de 49643 tarilka0gg  147u   REG   0,27  6899608     0      3149 /dev/shm/.org.chromium.Chromium.cRqiec (deleted)
claude-de 49643 tarilka0gg  148r   REG   0,27   359804     0      3207 /dev/shm/.org.chromium.Chromium.ZYbwbD (deleted)
claude-de 49643 tarilka0gg  149u   REG   0,27   131000     0      3352 /dev/shm/.org.chromium.Chromium.TSI4Ew (deleted)
claude-de 49643 tarilka0gg  158r   REG   0,27   410712     0      3464 /dev/shm/.org.chromium.Chromium.p4FTuk (deleted)
claude-de 49643 tarilka0gg  159r   REG   0,27   393576     0      3465 /dev/shm/.org.chromium.Chromium.aYs5kr (deleted)
claude-de 49643 tarilka0gg  161u   REG   0,27  1920000     0      3474 /dev/shm/.org.chromium.Chromium.LNv1eq (deleted)
claude-de 49690 tarilka0gg   23u   REG   0,27        4     0      2966 /dev/shm/.org.chromium.Chromium.gkLdK9 (deleted)
claude-de 49690 tarilka0gg   25r   REG   0,27       16     0      2985 /dev/shm/.org.chromium.Chromium.VJaDBM (deleted)
claude-de 49690 tarilka0gg   27r   REG   0,27       16     0      2992 /dev/shm/.org.chromium.Chromium.5yLsaY (deleted)
claude-de 49690 tarilka0gg   32r   REG   0,27       16     0      3061 /dev/shm/.org.chromium.Chromium.xzNhsn (deleted)
claude-de 49696 tarilka0gg   33r   REG   0,27       16     0      3065 /dev/shm/.org.chromium.Chromium.V5m16U (deleted)
claude-de 49696 tarilka0gg   36r   REG   0,27       16     0      3180 /dev/shm/.org.chromium.Chromium.ASy6s9 (deleted)
claude-de 49696 tarilka0gg   41u   REG   0,27   131000     0      3351 /dev/shm/.org.chromium.Chromium.ArayXf (deleted)
claude-de 49696 tarilka0gg   42u   REG   0,27   131000     0      3352 /dev/shm/.org.chromium.Chromium.TSI4Ew (deleted)
claude-de 49696 tarilka0gg   49r   REG   0,27       16     0      3488 /dev/shm/.org.chromium.Chromium.FxvOpM (deleted)
claude-de 49811 tarilka0gg   29u   REG   0,20   113982     0 101020622 /tmp/.org.chromium.Chromium.TLoCXc (deleted)
claude-de 49832 tarilka0gg   22u   REG   0,27  4198400     0      4976 /dev/shm/.org.chromium.Chromium.ucsCNj (deleted)
claude-de 49832 tarilka0gg   27u   REG   0,20        0     0 101020624 /tmp/.org.chromium.Chromium.kTzMyr (deleted)
cowork-li 49892 tarilka0gg   42u   REG   0,27  6899608     0      3134 /dev/shm/.org.chromium.Chromium.tT3yll (deleted)
cowork-li 49892 tarilka0gg   69u   REG   0,27        4     0      2966 /dev/shm/.org.chromium.Chromium.gkLdK9 (deleted)
cowork-li 49892 tarilka0gg   73r   REG   0,27   262144     0      2967 /dev/shm/.org.chromium.Chromium.bRNC5O (deleted)
cowork-li 49892 tarilka0gg   76r   REG   0,27        4     0      2968 /dev/shm/.org.chromium.Chromium.6fiXcv (deleted)
cowork-li 49892 tarilka0gg   78w   REG   0,35    60271     0  19700153 /home/tarilka0gg/.config/Claude/Local Storage/leveldb/000207.log (deleted)
cowork-li 49892 tarilka0gg   89r   REG   0,27        8     0      2978 /dev/shm/.org.chromium.Chromium.ybyf1Y (deleted)
cowork-li 49892 tarilka0gg  111r   REG   0,27        8     0      3060 /dev/shm/.org.chromium.Chromium.FruQ4H (deleted)
cowork-li 49892 tarilka0gg  147u   REG   0,27  6899608     0      3149 /dev/shm/.org.chromium.Chromium.cRqiec (deleted)
cowork-li 49892 tarilka0gg  148r   REG   0,27   359804     0      3207 /dev/shm/.org.chromium.Chromium.ZYbwbD (deleted)
cowork-li 49892 tarilka0gg  150u   REG   0,27  2097152     0      3213 /dev/shm/.org.chromium.Chromium.TDVCi9 (deleted)
claude-de 49936 tarilka0gg   19u   REG    0,1 67108864     0      7379 /memfd:pulseaudio (deleted)
ghostty   72901 tarilka0gg    7u   REG    0,1     3840     0      5120 /memfd:smithay-dmabuffeedback-format-table (deleted)
ghostty   72901 tarilka0gg   10u   REG    0,1     3840     0      5120 /memfd:smithay-dmabuffeedback-format-table (deleted)
Web\x20Co 73833 tarilka0gg   23r   REG    0,1   460800     0     11266 /memfd:mozilla-ipc (deleted)
Web\x20Co 73833 tarilka0gg   29r   REG    0,1   296992     0     11267 /memfd:mozilla-ipc (deleted)
Web\x20Co 73833 tarilka0gg   30r   REG    0,1     7418     0     11270 /memfd:mozilla-ipc (deleted)
Web\x20Co 73833 tarilka0gg   31r   REG    0,1      226     0     11271 /memfd:mozilla-ipc (deleted)
Web\x20Co 73833 tarilka0gg   32r   REG    0,1     6190     0     11272 /memfd:mozilla-ipc (deleted)
Web\x20Co 73833 tarilka0gg   33r   REG    0,1     2172     0     11273 /memfd:mozilla-ipc (deleted)
Web\x20Co 73833 tarilka0gg   34r   REG    0,1     2356     0     11274 /memfd:mozilla-ipc (deleted)
Web\x20Co 73833 tarilka0gg   35r   REG    0,1    68240     0     11275 /memfd:mozilla-ipc (deleted)
Web\x20Co 73833 tarilka0gg   36r   REG    0,1    24560     0     11276 /memfd:mozilla-ipc (deleted)
Web\x20Co 73833 tarilka0gg   37r   REG    0,1      170     0     11277 /memfd:mozilla-ipc (deleted)
Web\x20Co 73833 tarilka0gg   38r   REG    0,1     2748     0     11278 /memfd:mozilla-ipc (deleted)
Web\x20Co 73833 tarilka0gg   39r   REG    0,1     1488     0     11279 /memfd:mozilla-ipc (deleted)
Web\x20Co 73833 tarilka0gg   40r   REG    0,1    24584     0     11280 /memfd:mozilla-ipc (deleted)
Web\x20Co 73833 tarilka0gg   41r   REG    0,1    11822     0     11298 /memfd:mozilla-ipc (deleted)
Web\x20Co 73833 tarilka0gg   42r   REG    0,1    14116     0     11339 /memfd:mozilla-ipc (deleted)
Web\x20Co 73833 tarilka0gg   43r   REG    0,1      224     0     11265 /memfd:mozilla-ipc (deleted)
Web\x20Co 73839 tarilka0gg   23r   REG    0,1   460800     0     11266 /memfd:mozilla-ipc (deleted)
Web\x20Co 73839 tarilka0gg   29r   REG    0,1     7418     0     11270 /memfd:mozilla-ipc (deleted)
Web\x20Co 73839 tarilka0gg   30r   REG    0,1      226     0     11271 /memfd:mozilla-ipc (deleted)
Web\x20Co 73839 tarilka0gg   31r   REG    0,1     6190     0     11272 /memfd:mozilla-ipc (deleted)
Web\x20Co 73839 tarilka0gg   32r   REG    0,1     2172     0     11273 /memfd:mozilla-ipc (deleted)
Web\x20Co 73839 tarilka0gg   33r   REG    0,1     2356     0     11274 /memfd:mozilla-ipc (deleted)
Web\x20Co 73839 tarilka0gg   34r   REG    0,1    68240     0     11275 /memfd:mozilla-ipc (deleted)
Web\x20Co 73839 tarilka0gg   35r   REG    0,1    24560     0     11276 /memfd:mozilla-ipc (deleted)
Web\x20Co 73839 tarilka0gg   36r   REG    0,1      170     0     11277 /memfd:mozilla-ipc (deleted)
Web\x20Co 73839 tarilka0gg   37r   REG    0,1     2748     0     11278 /memfd:mozilla-ipc (deleted)
Web\x20Co 73839 tarilka0gg   38r   REG    0,1     1488     0     11279 /memfd:mozilla-ipc (deleted)
Web\x20Co 73839 tarilka0gg   39r   REG    0,1    24584     0     11280 /memfd:mozilla-ipc (deleted)
Web\x20Co 73839 tarilka0gg   40r   REG    0,1    11822     0     11298 /memfd:mozilla-ipc (deleted)
Web\x20Co 73839 tarilka0gg   41r   REG    0,1    14116     0     11339 /memfd:mozilla-ipc (deleted)
Web\x20Co 73839 tarilka0gg   42r   REG    0,1      224     0     11265 /memfd:mozilla-ipc (deleted)
Web\x20Co 73839 tarilka0gg   44r   REG    0,1   296992     0     11267 /memfd:mozilla-ipc (deleted)
Web\x20Co 74795 tarilka0gg   23r   REG    0,1   296992     0     11267 /memfd:mozilla-ipc (deleted)
Web\x20Co 74795 tarilka0gg   24r   REG    0,1   460800     0     11266 /memfd:mozilla-ipc (deleted)
Web\x20Co 74795 tarilka0gg   30r   REG    0,1     7418     0     11270 /memfd:mozilla-ipc (deleted)
Web\x20Co 74795 tarilka0gg   31r   REG    0,1      226     0     11271 /memfd:mozilla-ipc (deleted)
Web\x20Co 74795 tarilka0gg   32r   REG    0,1     6190     0     11272 /memfd:mozilla-ipc (deleted)
Web\x20Co 74795 tarilka0gg   33r   REG    0,1     2172     0     11273 /memfd:mozilla-ipc (deleted)
Web\x20Co 74795 tarilka0gg   34r   REG    0,1     2356     0     11274 /memfd:mozilla-ipc (deleted)
Web\x20Co 74795 tarilka0gg   35r   REG    0,1    68240     0     11275 /memfd:mozilla-ipc (deleted)
Web\x20Co 74795 tarilka0gg   36r   REG    0,1    24560     0     11276 /memfd:mozilla-ipc (deleted)
Web\x20Co 74795 tarilka0gg   37r   REG    0,1      170     0     11277 /memfd:mozilla-ipc (deleted)
Web\x20Co 74795 tarilka0gg   38r   REG    0,1     2748     0     11278 /memfd:mozilla-ipc (deleted)
Web\x20Co 74795 tarilka0gg   39r   REG    0,1     1488     0     11279 /memfd:mozilla-ipc (deleted)
Web\x20Co 74795 tarilka0gg   40r   REG    0,1    24584     0     11280 /memfd:mozilla-ipc (deleted)
Web\x20Co 74795 tarilka0gg   41r   REG    0,1    11822     0     11298 /memfd:mozilla-ipc (deleted)
Web\x20Co 74795 tarilka0gg   42r   REG    0,1    14116     0     11339 /memfd:mozilla-ipc (deleted)
Web\x20Co 74795 tarilka0gg   43r   REG    0,1      224     0     11265 /memfd:mozilla-ipc (deleted)
